annee,indicateur,valeur,region
2012,Espérance de vie (années),67.2,Port-au-Prince
2012,Espérance de vie (années),55.4,Port-au-Prince
2012,Espérance de vie (années),70.4,Port-au-Prince
2012,Espérance de vie (années),60.9,Sud
2012,Espérance de vie (années),55.5,Sud
2012,Espérance de vie (années),59.0,Sud
2012,Espérance de vie (années),64.4,Sud
2012,Espérance de vie (années),62.8,Sud
2012,Espérance de vie (années),57.2,Sud
2012,Espérance de vie (années),62.1,Sud
2012,Espérance de vie (années),61.5,Sud
2012,Espérance de vie (années),58.4,Sud
2012,Espérance de vie (années),64.4,Sud
2012,Espérance de vie (années),59.6,Sud
2012,Espérance de vie (années),58.0,Sud
2012,Espérance de vie (années),62.9,Sud
2012,Espérance de vie (années),64.0,Sud
2012,Espérance de vie (années),64.2,Sud-Est
2012,Espérance de vie (années),57.7,Sud-Est
2012,Espérance de vie (années),61.3,Sud-Est
2012,Espérance de vie (années),68.8,Sud-Est
2012,Espérance de vie (années),58.6,Sud-Est
2012,Espérance de vie (années),64.0,Sud-Est
2012,Espérance de vie (années),64.6,Sud-Est
2012,Espérance de vie (années),62.2,Sud-Est
2012,Espérance de vie (années),58.2,Sud-Est
2012,Espérance de vie (années),61.6,Sud-Est
2012,Espérance de vie (années),68.4,Sud-Est
2012,Espérance de vie (années),60.5,Sud-Est
2012,Espérance de vie (années),62.2,Sud-Est
2012,Espérance de vie (années),68.9,Sud-Est
2012,Espérance de vie (années),63.9,Sud-Est
2012,Espérance de vie (années),58.7,Sud-Est
2012,Espérance de vie (années),56.9,Sud-Est
2012,Espérance de vie (années),66.5,Sud-Est
2012,Espérance de vie (années),66.3,Sud-Est
2012,Espérance de vie (années),62.7,Total
2012,Espérance de vie (années),58.3,Total
2012,Espérance de vie (années),57.9,Total
2012,Espérance de vie (années),60.2,Total
2012,Espérance de vie (années),60.0,Total
2012,Espérance de vie (années),66.5,Total
2012,Espérance de vie (années),66.4,Total
2012,Espérance de vie (années),56.0,Total
2012,Espérance de vie (années),58.5,Total
2012,Espérance de vie (années),66.8,Total
2012,Espérance de vie (années),65.8,Total
2012,Espérance de vie (années),67.4,Total
2012,Espérance de vie (années),67.5,Total
2012,Espérance de vie (années),58.8,Total
2012,Espérance de vie (années),63.9,Total
2012,Espérance de vie (années),59.3,Total
2012,Espérance de vie (années),61.5,Total
2012,Espérance de vie (années),58.9,Total
2012,Espérance de vie (années),59.9,Total
2012,Espérance de vie (années),55.4,Total
2013,Espérance de vie (années),70.1,Artibonite
2013,Espérance de vie (années),64.5,Artibonite
2013,Espérance de vie (années),57.2,Artibonite
2013,Espérance de vie (années),58.9,Artibonite
2013,Espérance de vie (années),63.8,Artibonite
2013,Espérance de vie (années),64.5,Artibonite
2013,Espérance de vie (années),63.7,Artibonite
2013,Espérance de vie (années),66.4,Artibonite
2013,Espérance de vie (années),66.9,Artibonite
2013,Espérance de vie (années),55.7,Artibonite
2013,Espérance de vie (années),57.8,Artibonite
2013,Espérance de vie (années),59.3,Artibonite
2013,Espérance de vie (années),61.3,Artibonite
2013,Espérance de vie (années),61.6,Artibonite
2013,Espérance de vie (années),63.6,Artibonite
2013,Espérance de vie (années),68.4,Artibonite
2013,Espérance de vie (années),65.9,Artibonite
2013,Espérance de vie (années),62.8,Artibonite
2013,Espérance de vie (années),57.1,Artibonite
2013,Espérance de vie (années),62.2,Artibonite
2013,Espérance de vie (années),68.9,Artibonite
2013,Espérance de vie (années),63.9,Centre
2013,Espérance de vie (années),69.8,Centre
2013,Espérance de vie (années),61.8,Centre
2013,Espérance de vie (années),66.3,Centre
2013,Espérance de vie (années),67.2,Centre
2013,Espérance de vie (années),70.2,Centre
2013,Espérance de vie (années),63.6,Centre
2013,Espérance de vie (années),60.3,Centre
2013,Espérance de vie (années),65.9,Centre
2013,Espérance de vie (années),60.3,Centre
2013,Espérance de vie (années),68.3,Centre
2013,Espérance de vie (années),57.0,Centre
2013,Espérance de vie (années),68.4,Centre
2013,Espérance de vie (années),66.7,Centre
2013,Espérance de vie (années),55.8,Centre
2013,Espérance de vie (années),57.1,Centre
2013,Espérance de vie (années),58.5,Centre
2013,Espérance de vie (années),63.3,Centre
2013,Espérance de vie (années),66.8,Grand'Anse
2013,Espérance de vie (années),69.0,Grand'Anse
2013,Espérance de vie (années),69.8,Grand'Anse
2013,Espérance de vie (années),69.7,Grand'Anse
2013,Espérance de vie (années),57.0,Grand'Anse
2013,Espérance de vie (années),66.4,Grand'Anse
2013,Espérance de vie (années),68.3,Grand'Anse
2013,Espérance de vie (années),61.6,Grand'Anse
2013,Espérance de vie (années),69.7,Grand'Anse
2013,Espérance de vie (années),67.4,Grand'Anse
2013,Espérance de vie (années),62.8,Grand'Anse
2013,Espérance de vie (années),68.3,Grand'Anse
2013,Espérance de vie (années),60.2,Grand'Anse
2013,Espérance de vie (années),64.5,Grand'Anse
2013,Espérance de vie (années),59.7,Grand'Anse
2013,Espérance de vie (années),63.0,Grand'Anse
2013,Espérance de vie (années),61.0,Grand'Anse
2013,Espérance de vie (années),58.4,Grand'Anse
2013,Espérance de vie (années),64.7,Grand'Anse
2013,Espérance de vie (années),58.1,Grand'Anse
2013,Espérance de vie (années),69.1,Grand'Anse
2013,Espérance de vie (années),60.9,Grand'Anse
2013,Espérance de vie (années),64.5,Grand'Anse
2013,Espérance de vie (années),69.6,Grand'Anse
2013,Espérance de vie (années),59.0,Nippes
2013,Espérance de vie (années),59.7,Nippes
2013,Espérance de vie (années),58.2,Nippes
2013,Espérance de vie (années),65.6,Nippes
2013,Espérance de vie (années),66.7,Nippes
2013,Espérance de vie (années),68.3,Nippes
2013,Espérance de vie (années),66.2,Nippes
2013,Espérance de vie (années),55.9,Nippes
2013,Espérance de vie (années),64.3,Nippes
2013,Espérance de vie (années),66.1,Nippes
2013,Espérance de vie (années),65.9,Nippes
2013,Espérance de vie (années),59.2,Nippes
2013,Espérance de vie (années),59.6,Nippes
2013,Espérance de vie (années),68.5,Nord
2013,Espérance de vie (années),68.6,Nord
2013,Espérance de vie (années),64.0,Nord
2013,Espérance de vie (années),62.1,Nord
2013,Espérance de vie (années),58.7,Nord
2013,Espérance de vie (années),65.9,Nord
2013,Espérance de vie (années),66.4,Nord
2013,Espérance de vie (années),61.7,Nord
2013,Espérance de vie (années),67.5,Nord
2013,Espérance de vie (années),62.1,Nord
2013,Espérance de vie (années),60.6,Nord
2013,Espérance de vie (années),63.1,Nord
2013,Espérance de vie (années),66.8,Nord
2013,Espérance de vie (années),63.4,Nord
2013,Espérance de vie (années),59.6,Nord
2013,Espérance de vie (années),55.9,Nord
2013,Espérance de vie (années),68.0,Nord
2013,Espérance de vie (années),57.8,Nord
2013,Espérance de vie (années),57.1,Nord
2013,Espérance de vie (années),62.2,Nord
2013,Espérance de vie (années),55.9,Nord
2013,Espérance de vie (années),64.7,Nord
2013,Espérance de vie (années),61.8,Nord-Est
2013,Espérance de vie (années),67.8,Nord-Est
2013,Espérance de vie (années),63.7,Nord-Est
2013,Espérance de vie (années),66.3,Nord-Est
2013,Espérance de vie (années),63.4,Nord-Est
2013,Espérance de vie (années),63.4,Nord-Est
2013,Espérance de vie (années),60.8,Nord-Est
2013,Espérance de vie (années),67.1,Nord-Est
2013,Espérance de vie (années),61.9,Nord-Est
2013,Espérance de vie (années),66.2,Nord-Est
2013,Espérance de vie (années),67.7,Nord-Est
2013,Espérance de vie (années),67.8,Nord-Est
2013,Espérance de vie (années),57.7,Nord-Est
2013,Espérance de vie (années),60.0,Nord-Est
2013,Espérance de vie (années),63.0,Nord-Est
2013,Espérance de vie (années),70.3,Nord-Est
2013,Espérance de vie (années),68.2,Nord-Est
2013,Espérance de vie (années),62.7,Nord-Est
2013,Espérance de vie (années),61.1,Nord-Ouest
2013,Espérance de vie (années),60.2,Nord-Ouest
2013,Espérance de vie (années),68.8,Nord-Ouest
2013,Espérance de vie (années),58.6,Nord-Ouest
2013,Espérance de vie (années),55.7,Nord-Ouest
2013,Espérance de vie (années),67.2,Nord-Ouest
2013,Espérance de vie (années),55.9,Nord-Ouest
2013,Espérance de vie (années),69.9,Nord-Ouest
2013,Espérance de vie (années),62.3,Nord-Ouest
2013,Espérance de vie (années),62.0,Nord-Ouest
2013,Espérance de vie (années),60.8,Nord-Ouest
2013,Espérance de vie (années),68.0,Nord-Ouest
2013,Espérance de vie (années),69.2,Nord-Ouest
2013,Espérance de vie (années),62.1,Nord-Ouest
2013,Espérance de vie (années),66.1,Nord-Ouest
2013,Espérance de vie (années),58.6,Nord-Ouest
2013,Espérance de vie (années),58.2,Nord-Ouest
2013,Espérance de vie (années),56.4,Nord-Ouest
2013,Espérance de vie (années),63.0,Nord-Ouest
2013,Espérance de vie (années),70.2,Nord-Ouest
2013,Espérance de vie (années),70.1,Nord-Ouest
2013,Espérance de vie (années),65.4,Ouest
2013,Espérance de vie (années),62.8,Ouest
2013,Espérance de vie (années),67.1,Ouest
2013,Espérance de vie (années),62.4,Ouest
2013,Espérance de vie (années),62.5,Ouest
2013,Espérance de vie (années),67.0,Ouest
2013,Espérance de vie (années),56.8,Ouest
2013,Espérance de vie (années),62.0,Ouest
2013,Espérance de vie (années),67.3,Ouest
2013,Espérance de vie (années),56.3,Ouest
2013,Espérance de vie (années),56.8,Ouest
2013,Espérance de vie (années),70.4,Ouest
2013,Espérance de vie (années),63.4,Ouest
2013,Espérance de vie (années),65.2,Port-au-Prince
2013,Espérance de vie (années),63.6,Port-au-Prince
2013,Espérance de vie (années),61.6,Port-au-Prince
2013,Espérance de vie (années),70.4,Port-au-Prince
2013,Espérance de vie (années),61.5,Port-au-Prince
2013,Espérance de vie (années),64.5,Port-au-Prince
2013,Espérance de vie (années),68.9,Port-au-Prince
2013,Espérance de vie (années),58.9,Port-au-Prince
2013,Espérance de vie (années),56.0,Port-au-Prince
2013,Espérance de vie (années),63.2,Port-au-Prince
2013,Espérance de vie (années),60.3,Port-au-Prince
2013,Espérance de vie (années),63.5,Port-au-Prince
2013,Espérance de vie (années),68.4,Port-au-Prince
2013,Espérance de vie (années),70.5,Port-au-Prince
2013,Espérance de vie (années),70.3,Port-au-Prince
2013,Espérance de vie (années),61.8,Sud
2013,Espérance de vie (années),62.6,Sud
2013,Espérance de vie (années),61.6,Sud
2013,Espérance de vie (années),69.4,Sud
2013,Espérance de vie (années),60.9,Sud
2013,Espérance de vie (années),61.6,Sud
2013,Espérance de vie (années),59.9,Sud
2013,Espérance de vie (années),62.0,Sud
2013,Espérance de vie (années),57.1,Sud
2013,Espérance de vie (années),66.5,Sud
2013,Espérance de vie (années),70.0,Sud
2013,Espérance de vie (années),55.9,Sud
2013,Espérance de vie (années),57.5,Sud
2013,Espérance de vie (années),66.9,Sud
2013,Espérance de vie (années),62.2,Sud
2013,Espérance de vie (années),67.1,Sud
2013,Espérance de vie (années),68.4,Sud
2013,Espérance de vie (années),65.4,Sud
2013,Espérance de vie (années),56.2,Sud-Est
2013,Espérance de vie (années),62.0,Sud-Est
2013,Espérance de vie (années),69.0,Sud-Est
2013,Espérance de vie (années),66.4,Sud-Est
2013,Espérance de vie (années),70.0,Sud-Est
2013,Espérance de vie (années),63.7,Sud-Est
2013,Espérance de vie (années),59.6,Sud-Est
2013,Espérance de vie (années),63.4,Sud-Est
2013,Espérance de vie (années),59.5,Sud-Est
2013,Espérance de vie (années),63.1,Sud-Est
2013,Espérance de vie (années),60.4,Sud-Est
2013,Espérance de vie (années),67.2,Sud-Est
2013,Espérance de vie (années),59.4,Sud-Est
2013,Espérance de vie (années),70.0,Sud-Est
2013,Espérance de vie (années),59.0,Sud-Est
2013,Espérance de vie (années),61.9,Sud-Est
2013,Espérance de vie (années),63.9,Sud-Est
2013,Espérance de vie (années),62.3,Total
2013,Espérance de vie (années),59.1,Total
2013,Espérance de vie (années),69.0,Total
2013,Espérance de vie (années),64.0,Total
2013,Espérance de vie (années),70.2,Total
2013,Espérance de vie (années),67.6,Total
2013,Espérance de vie (années),62.0,Total
2013,Espérance de vie (années),69.9,Total
2013,Espérance de vie (années),60.3,Total
2013,Espérance de vie (années),67.5,Total
2013,Espérance de vie (années),65.5,Total
2013,Espérance de vie (années),55.9,Total
2013,Espérance de vie (années),57.3,Total
2013,Espérance de vie (années),59.6,Total
2013,Espérance de vie (années),58.4,Total
2013,Espérance de vie (années),61.9,Total
2013,Espérance de vie (années),66.9,Total
2013,Espérance de vie (années),65.8,Total
2013,Espérance de vie (années),60.0,Total
2013,Espérance de vie (années),69.0,Total
2013,Espérance de vie (années),62.9,Total
2014,Espérance de vie (années),66.5,Artibonite
2014,Espérance de vie (années),59.5,Artibonite
2014,Espérance de vie (années),64.8,Artibonite
2014,Espérance de vie (années),66.0,Artibonite
2014,Espérance de vie (années),59.8,Artibonite
2014,Espérance de vie (années),70.7,Artibonite
2014,Espérance de vie (années),66.6,Artibonite
2014,Espérance de vie (années),58.6,Artibonite
2014,Espérance de vie (années),69.9,Artibonite
2014,Espérance de vie (années),57.4,Artibonite
2014,Espérance de vie (années),61.0,Artibonite
2014,Espérance de vie (années),65.2,Artibonite
2014,Espérance de vie (années),66.1,Artibonite
2014,Espérance de vie (années),58.0,Artibonite
2014,Espérance de vie (années),62.8,Artibonite
2014,Espérance de vie (années),64.6,Artibonite
2014,Espérance de vie (années),57.7,Artibonite
2014,Espérance de vie (années),61.1,Artibonite
2014,Espérance de vie (années),60.2,Artibonite
2014,Espérance de vie (années),65.5,Artibonite
2014,Espérance de vie (années),67.6,Artibonite
2014,Espérance de vie (années),70.8,Artibonite
2014,Espérance de vie (années),63.1,Centre
2014,Espérance de vie (années),67.1,Centre
2014,Espérance de vie (années),67.6,Centre
2014,Espérance de vie (années),65.5,Centre
2014,Espérance de vie (années),67.2,Centre
2014,Espérance de vie (années),56.8,Centre
2014,Espérance de vie (années),70.4,Centre
2014,Espérance de vie (années),66.2,Centre
2014,Espérance de vie (années),61.7,Centre
2014,Espérance de vie (années),56.2,Centre
2014,Espérance de vie (années),59.8,Centre
2014,Espérance de vie (années),67.9,Centre
2014,Espérance de vie (années),62.4,Centre
2014,Espérance de vie (années),68.9,Grand'Anse
2014,Espérance de vie (années),58.3,Grand'Anse
2014,Espérance de vie (années),61.2,Grand'Anse
2014,Espérance de vie (années),60.8,Grand'Anse
2014,Espérance de vie (années),67.6,Grand'Anse
2014,Espérance de vie (années),60.3,Grand'Anse
2014,Espérance de vie (années),62.4,Grand'Anse
2014,Espérance de vie (années),67.7,Grand'Anse
2014,Espérance de vie (années),59.7,Grand'Anse
2014,Espérance de vie (années),69.2,Grand'Anse
2014,Espérance de vie (années),63.6,Grand'Anse
2014,Espérance de vie (années),67.2,Grand'Anse
2014,Espérance de vie (années),63.1,Grand'Anse
2014,Espérance de vie (années),56.3,Grand'Anse
2014,Espérance de vie (années),63.5,Grand'Anse
2014,Espérance de vie (années),59.5,Grand'Anse
2014,Espérance de vie (années),68.0,Grand'Anse
2014,Espérance de vie (années),56.6,Grand'Anse
2014,Espérance de vie (années),61.4,Grand'Anse
2014,Espérance de vie (années),57.6,Grand'Anse
2014,Espérance de vie (années),57.0,Grand'Anse
2014,Espérance de vie (années),65.5,Nippes
2014,Espérance de vie (années),63.8,Nippes
2014,Espérance de vie (années),68.5,Nippes
2014,Espérance de vie (années),58.7,Nippes
2014,Espérance de vie (années),69.0,Nippes
2014,Espérance de vie (années),66.5,Nippes
2014,Espérance de vie (années),61.4,Nippes
2014,Espérance de vie (années),69.6,Nippes
2014,Espérance de vie (années),67.9,Nippes
2014,Espérance de vie (années),61.4,Nippes
2014,Espérance de vie (années),60.5,Nippes
2014,Espérance de vie (années),57.7,Nippes
2014,Espérance de vie (années),66.0,Nippes
2014,Espérance de vie (années),61.6,Nippes
2014,Espérance de vie (années),61.5,Nippes
2014,Espérance de vie (années),65.0,Nippes
2014,Espérance de vie (années),62.5,Nippes
2014,Espérance de vie (années),59.2,Nippes
2014,Espérance de vie (années),63.2,Nippes
2014,Espérance de vie (années),63.7,Nord
2014,Espérance de vie (années),70.2,Nord
2014,Espérance de vie (années),70.1,Nord
2014,Espérance de vie (années),70.5,Nord
2014,Espérance de vie (années),70.1,Nord
2014,Espérance de vie (années),68.6,Nord
2014,Espérance de vie (années),61.8,Nord
2014,Espérance de vie (années),67.9,Nord
2014,Espérance de vie (années),63.7,Nord
2014,Espérance de vie (années),66.6,Nord
2014,Espérance de vie (années),63.1,Nord
